old_hts10,new_hts10,effective_date,change_type,partial,action_old,action_new,nomenclature,same_date_reuse,source_doc,source_doc_sha256,source_page,source_row_id,override_id
8479899599,8479899510,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,61,484f_2026-07.pdf#r0272;484f_2026-07.pdf#r0274,NA
8479899599,8479899597,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,61,484f_2026-07.pdf#r0273;484f_2026-07.pdf#r0274,NA
8479909596,8479909510,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,61,484f_2026-07.pdf#r0275;484f_2026-07.pdf#r0277,NA
8479909596,8479909591,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,61,484f_2026-07.pdf#r0276;484f_2026-07.pdf#r0277,NA
8483308070,8483308071,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,62,484f_2026-07.pdf#r0278;484f_2026-07.pdf#r0279,NA
8483308070,8483308079,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,62,484f_2026-07.pdf#r0278;484f_2026-07.pdf#r0280,NA
8483308090,8483308081,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,62,484f_2026-07.pdf#r0281;484f_2026-07.pdf#r0283,NA
8483308090,8483308089,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,62,484f_2026-07.pdf#r0282;484f_2026-07.pdf#r0283,NA
8504409570,8504409571,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,63,484f_2026-07.pdf#r0284;484f_2026-07.pdf#r0285,NA
8504409570,8504409573,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,63,484f_2026-07.pdf#r0284;484f_2026-07.pdf#r0286,NA
8504409570,8504409575,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,63,484f_2026-07.pdf#r0284;484f_2026-07.pdf#r0287,NA
8504409570,8504409577,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,63,484f_2026-07.pdf#r0284;484f_2026-07.pdf#r0288,NA
8504409570,8504409578,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,63,484f_2026-07.pdf#r0284;484f_2026-07.pdf#r0289,NA
8504409570,8504409579,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,63,484f_2026-07.pdf#r0284;484f_2026-07.pdf#r0290,NA
8504900020,8504900030,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,64,484f_2026-07.pdf#r0291;484f_2026-07.pdf#r0292,NA
8504900020,8504900040,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,64,484f_2026-07.pdf#r0291;484f_2026-07.pdf#r0293,NA
8504900020,8504900050,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,64,484f_2026-07.pdf#r0291;484f_2026-07.pdf#r0294,NA
8504900020,8504900060,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,64,484f_2026-07.pdf#r0291;484f_2026-07.pdf#r0295,NA
8507208010,8507208092,2026-07-01,merge,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,66,484f_2026-07.pdf#r0296;484f_2026-07.pdf#r0301,NA
8507208031,NA,2026-07-01,no_successor,FALSE,Deleted,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,66,484f_2026-07.pdf#r0297,NA
8507208041,NA,2026-07-01,no_successor,FALSE,Deleted,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,66,484f_2026-07.pdf#r0298,NA
8507208061,NA,2026-07-01,no_successor,FALSE,Deleted,NA,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,66,484f_2026-07.pdf#r0299,NA
8507208091,8507208092,2026-07-01,merge,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,66,484f_2026-07.pdf#r0300;484f_2026-07.pdf#r0301,NA
8543309080,8543309010,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,67,484f_2026-07.pdf#r0302;484f_2026-07.pdf#r0303,NA
8543309080,8543309090,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,67,484f_2026-07.pdf#r0303;484f_2026-07.pdf#r0304,NA
8707100040,8707100030,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,69,484f_2026-07.pdf#r0308;484f_2026-07.pdf#r0309,NA
8707100040,8707100090,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,69,484f_2026-07.pdf#r0309;484f_2026-07.pdf#r0310,NA
8708295160,8708295150,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,69,484f_2026-07.pdf#r0311;484f_2026-07.pdf#r0312,NA
8708295160,8708295190,2026-07-01,split,TRUE,Deleted,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,69,484f_2026-07.pdf#r0312;484f_2026-07.pdf#r0313,NA
8708801600,8708801610,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,70,484f_2026-07.pdf#r0314;484f_2026-07.pdf#r0315,NA
8708801600,8708801690,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,70,484f_2026-07.pdf#r0314;484f_2026-07.pdf#r0316,NA
9404100000,9404100020,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,71,484f_2026-07.pdf#r0317;484f_2026-07.pdf#r0318,NA
9404100000,9404100050,2026-07-01,split,TRUE,Annotated,Established,HTS,FALSE,484f_2026-07.pdf,6cb6a677eaaecd228216cc399afc2d1cf539a17a71366ae31dab7c02759b7510,71,484f_2026-07.pdf#r0317;484f_2026-07.pdf#r0319,NA
3004909270,3004909267,NA,rename,TRUE,NA,Established,HTS,FALSE,484f_2026-01.pdf,6c15b74b65a692c53a3e8072051c8fc0991ff72e16850f059f571cc07c099968,38,484f_2026-01.pdf#r0187,NA
